date,symbol,open,high,low,close
27/03/2023,AAPL,159.94,160.77,157.87,158.28
28/03/2023,AAPL,157.97,158.49,155.98,157.65
29/03/2023,AAPL,159.37,161.05,159.35,160.77
30/03/2023,AAPL,161.53,162.47,161.271,162.36
31/03/2023,AAPL,162.44,165,161.91,164.9
03/04/2023,AAPL,164.27,166.29,164.22,166.17
04/04/2023,AAPL,166.595,166.84,165.11,165.63
05/04/2023,AAPL,164.74,165.05,161.8,163.76
06/04/2023,AAPL,162.43,164.9584,162,164.66
10/04/2023,AAPL,161.42,162.03,160.08,162.03
11/04/2023,AAPL,162.35,162.36,160.51,160.8
12/04/2023,AAPL,161.22,162.06,159.78,160.1
13/04/2023,AAPL,161.63,165.8,161.42,165.56
14/04/2023,AAPL,164.59,166.32,163.82,165.21
17/04/2023,AAPL,165.09,165.39,164.03,165.23
18/04/2023,AAPL,166.1,167.41,165.65,166.47
19/04/2023,AAPL,165.8,168.16,165.54,167.63
20/04/2023,AAPL,166.09,167.87,165.56,166.65
21/04/2023,AAPL,165.05,166.4521,164.49,165.02
24/04/2023,AAPL,165,165.6,163.89,165.33
25/04/2023,AAPL,165.19,166.305,163.73,163.77
26/04/2023,AAPL,163.055,165.28,162.8,163.76
27/04/2023,AAPL,165.19,168.56,165.19,168.41
28/04/2023,AAPL,168.49,169.85,167.8801,169.68
01/05/2023,AAPL,169.28,170.45,168.64,169.59
02/05/2023,AAPL,170.09,170.35,167.54,168.54
03/05/2023,AAPL,169.5,170.92,167.16,167.45
04/05/2023,AAPL,164.89,167.04,164.31,165.79
05/05/2023,AAPL,170.975,174.3,170.76,173.57
08/05/2023,AAPL,172.48,173.85,172.11,173.5
09/05/2023,AAPL,173.05,173.54,171.6,171.77
10/05/2023,AAPL,173.02,174.03,171.9,173.555
11/05/2023,AAPL,173.85,174.59,172.17,173.75
12/05/2023,AAPL,173.62,174.06,171,172.57
15/05/2023,AAPL,173.16,173.21,171.47,172.07
16/05/2023,AAPL,171.99,173.1383,171.7991,172.07
17/05/2023,AAPL,171.71,172.925,170.4201,172.69
18/05/2023,AAPL,173,175.24,172.58,175.05
19/05/2023,AAPL,176.39,176.39,174.94,175.16
22/05/2023,AAPL,173.98,174.71,173.45,174.2
23/05/2023,AAPL,173.13,173.3794,171.275,171.56
24/05/2023,AAPL,171.09,172.4183,170.52,171.84
25/05/2023,AAPL,172.41,173.895,171.69,172.99
26/05/2023,AAPL,173.32,175.77,173.11,175.43
30/05/2023,AAPL,176.96,178.99,176.57,177.3
31/05/2023,AAPL,177.325,179.35,176.76,177.25
01/06/2023,AAPL,177.7,180.12,176.9306,180.09
02/06/2023,AAPL,181.03,181.78,179.26,180.95
05/06/2023,AAPL,182.63,184.951,178.035,179.58
06/06/2023,AAPL,179.965,180.12,177.43,179.21
07/06/2023,AAPL,178.44,181.21,177.32,177.82
08/06/2023,AAPL,177.895,180.84,177.46,180.57
09/06/2023,AAPL,181.5,182.23,180.63,180.96
12/06/2023,AAPL,181.27,183.89,180.97,183.79
13/06/2023,AAPL,182.8,184.15,182.44,183.31
14/06/2023,AAPL,183.37,184.39,182.02,183.95
15/06/2023,AAPL,183.96,186.52,183.78,186.01
16/06/2023,AAPL,186.73,186.99,184.27,184.92
20/06/2023,AAPL,184.41,186.1,184.41,185.01
21/06/2023,AAPL,184.9,185.41,182.5901,183.96
22/06/2023,AAPL,183.74,187.045,183.67,187
23/06/2023,AAPL,185.55,187.56,185.01,186.68
26/06/2023,AAPL,186.83,188.05,185.23,185.27
27/06/2023,AAPL,185.89,188.39,185.67,188.06
28/06/2023,AAPL,187.93,189.9,187.6,189.25
29/06/2023,AAPL,189.08,190.07,188.94,189.59
30/06/2023,AAPL,191.63,194.48,191.26,193.97
03/07/2023,AAPL,193.78,193.88,191.76,192.46
05/07/2023,AAPL,191.565,192.98,190.62,191.33
06/07/2023,AAPL,189.84,192.02,189.2,191.81
07/07/2023,AAPL,191.41,192.67,190.24,190.68
10/07/2023,AAPL,189.26,189.99,187.035,188.61
11/07/2023,AAPL,189.16,189.3,186.6,188.08
12/07/2023,AAPL,189.68,191.7,188.47,189.77
13/07/2023,AAPL,190.5,191.19,189.78,190.54
14/07/2023,AAPL,190.23,191.1799,189.63,190.69
17/07/2023,AAPL,191.9,194.32,191.81,193.99
18/07/2023,AAPL,193.35,194.33,192.415,193.73
19/07/2023,AAPL,193.1,198.23,192.65,195.1
20/07/2023,AAPL,195.09,196.47,192.495,193.13
21/07/2023,AAPL,194.1,194.97,191.23,191.94
24/07/2023,AAPL,193.41,194.91,192.25,192.75
25/07/2023,AAPL,193.33,194.44,192.915,193.62
26/07/2023,AAPL,193.67,195.64,193.32,194.5
27/07/2023,AAPL,196.02,197.2,192.55,193.22
28/07/2023,AAPL,194.67,196.626,194.14,195.83
31/07/2023,AAPL,196.06,196.49,195.26,196.45
01/08/2023,AAPL,196.235,196.73,195.28,195.605
02/08/2023,AAPL,195.04,195.18,191.8507,192.58
03/08/2023,AAPL,191.57,192.37,190.69,191.17
04/08/2023,AAPL,185.52,187.38,181.92,181.99
07/08/2023,AAPL,182.13,183.13,177.35,178.85
08/08/2023,AAPL,179.69,180.27,177.58,179.8
09/08/2023,AAPL,180.87,180.93,177.01,178.19
10/08/2023,AAPL,179.48,180.75,177.6,177.97
11/08/2023,AAPL,177.32,178.62,176.55,177.79
14/08/2023,AAPL,177.97,179.69,177.305,179.46
15/08/2023,AAPL,178.88,179.48,177.05,177.45
16/08/2023,AAPL,177.13,178.54,176.5,176.57
17/08/2023,AAPL,177.14,177.5054,173.48,174
18/08/2023,AAPL,172.3,175.1,171.96,174.49
21/08/2023,AAPL,175.07,176.13,173.735,175.84
22/08/2023,AAPL,177.06,177.68,176.25,177.23
23/08/2023,AAPL,178.52,181.55,178.325,181.12
24/08/2023,AAPL,180.674,181.104,176.01,176.38
25/08/2023,AAPL,177.38,179.15,175.82,178.61
28/08/2023,AAPL,180.09,180.59,178.545,180.19
29/08/2023,AAPL,179.695,184.9,179.5,184.12
30/08/2023,AAPL,184.94,187.85,184.74,187.65
31/08/2023,AAPL,187.84,189.12,187.48,187.87
01/09/2023,AAPL,189.485,189.92,188.28,189.46
05/09/2023,AAPL,188.28,189.98,187.61,189.7
06/09/2023,AAPL,188.4,188.85,181.47,182.91
07/09/2023,AAPL,175.18,178.21,173.54,177.56
08/09/2023,AAPL,178.35,180.239,177.79,178.18
11/09/2023,AAPL,180.07,180.3,177.34,179.36
12/09/2023,AAPL,179.49,180.13,174.82,176.3
13/09/2023,AAPL,176.51,177.3,173.98,174.21
14/09/2023,AAPL,174,176.1,173.58,175.74
15/09/2023,AAPL,176.48,176.495,173.82,175.01
18/09/2023,AAPL,176.48,179.38,176.17,177.97
19/09/2023,AAPL,177.52,179.63,177.13,179.07
20/09/2023,AAPL,179.26,179.695,175.4,175.49
21/09/2023,AAPL,174.55,176.3,173.86,173.93
22/09/2023,AAPL,174.67,177.079,174.05,174.79
25/09/2023,AAPL,174.2,176.97,174.15,176.08
26/09/2023,AAPL,174.82,175.2,171.66,171.96
27/09/2023,AAPL,172.62,173.04,169.05,170.43
28/09/2023,AAPL,169.34,172.03,167.62,170.69
29/09/2023,AAPL,172.02,173.07,170.341,171.21
02/10/2023,AAPL,171.22,174.3,170.93,173.75
03/10/2023,AAPL,172.255,173.63,170.82,172.4
04/10/2023,AAPL,171.09,174.21,170.97,173.66
05/10/2023,AAPL,173.79,175.45,172.68,174.91
06/10/2023,AAPL,173.8,177.99,173.18,177.49
09/10/2023,AAPL,176.81,179.05,175.8,178.99
10/10/2023,AAPL,178.1,179.72,177.95,178.39
11/10/2023,AAPL,178.2,179.85,177.6,179.8
12/10/2023,AAPL,180.07,182.34,179.04,180.71
13/10/2023,AAPL,181.42,181.93,178.14,178.85
16/10/2023,AAPL,176.75,179.075,176.51,178.72
17/10/2023,AAPL,176.645,178.42,174.8,177.15
18/10/2023,AAPL,175.58,177.575,175.11,175.84
19/10/2023,AAPL,176.04,177.84,175.19,175.46
20/10/2023,AAPL,175.31,175.42,172.64,172.88
23/10/2023,AAPL,170.91,174.01,169.93,173
24/10/2023,AAPL,173.05,173.67,171.45,173.44
25/10/2023,AAPL,171.88,173.06,170.65,171.1
26/10/2023,AAPL,170.37,171.3775,165.67,166.89
27/10/2023,AAPL,166.91,168.96,166.83,168.22
30/10/2023,AAPL,169.02,171.17,168.87,170.29
31/10/2023,AAPL,169.35,170.9,167.9,170.77
01/11/2023,AAPL,171,174.23,170.12,173.97
02/11/2023,AAPL,175.52,177.78,175.46,177.57
03/11/2023,AAPL,174.24,176.82,173.35,176.65
06/11/2023,AAPL,176.38,179.43,176.21,179.23
07/11/2023,AAPL,179.18,182.44,178.97,181.82
08/11/2023,AAPL,182.35,183.45,181.59,182.89
09/11/2023,AAPL,182.96,184.12,181.81,182.41
10/11/2023,AAPL,183.97,186.565,183.53,186.4
13/11/2023,AAPL,185.82,186.03,184.21,184.8
14/11/2023,AAPL,187.7,188.11,186.3,187.44
15/11/2023,AAPL,187.845,189.5,187.78,188.01
16/11/2023,AAPL,189.57,190.96,188.65,189.71
17/11/2023,AAPL,190.25,190.38,188.57,189.69
20/11/2023,AAPL,189.89,191.905,189.88,191.45
21/11/2023,AAPL,191.41,191.52,189.74,190.64
22/11/2023,AAPL,191.49,192.93,190.825,191.31
24/11/2023,AAPL,190.87,190.9,189.25,189.97
27/11/2023,AAPL,189.92,190.67,188.9,189.79
28/11/2023,AAPL,189.78,191.08,189.4,190.4
29/11/2023,AAPL,190.9,192.09,188.97,189.37
30/11/2023,AAPL,189.84,190.32,188.19,189.95
01/12/2023,AAPL,190.33,191.56,189.23,191.24
04/12/2023,AAPL,189.98,190.05,187.4511,189.43
05/12/2023,AAPL,190.21,194.4,190.18,193.42
06/12/2023,AAPL,194.45,194.76,192.11,192.32
07/12/2023,AAPL,193.63,195,193.59,194.27
08/12/2023,AAPL,194.2,195.99,193.67,195.71
11/12/2023,AAPL,193.11,193.49,191.42,193.18
12/12/2023,AAPL,193.08,194.72,191.721,194.71
13/12/2023,AAPL,195.09,198,194.85,197.96
14/12/2023,AAPL,198.02,199.62,196.16,198.11
15/12/2023,AAPL,197.53,198.3999,197,197.57
18/12/2023,AAPL,196.09,196.63,194.39,195.89
19/12/2023,AAPL,196.16,196.95,195.89,196.94
20/12/2023,AAPL,196.9,197.68,194.83,194.83
21/12/2023,AAPL,196.1,197.08,193.5,194.68
22/12/2023,AAPL,195.18,195.41,192.97,193.6
26/12/2023,AAPL,193.61,193.89,192.83,193.05
27/12/2023,AAPL,192.49,193.5,191.09,193.15
28/12/2023,AAPL,194.14,194.66,193.17,193.58
29/12/2023,AAPL,193.9,194.4,191.725,192.53
02/01/2024,AAPL,187.15,188.44,183.885,185.64
03/01/2024,AAPL,184.22,185.88,183.43,184.25
04/01/2024,AAPL,182.15,183.0872,180.88,181.91
05/01/2024,AAPL,181.99,182.76,180.17,181.18
08/01/2024,AAPL,182.085,185.6,181.5,185.56
09/01/2024,AAPL,183.92,185.15,182.73,185.14
10/01/2024,AAPL,184.35,186.4,183.92,186.19
11/01/2024,AAPL,186.54,187.05,183.62,185.59
12/01/2024,AAPL,186.06,186.74,185.19,185.92
16/01/2024,AAPL,182.16,184.26,180.934,183.63
17/01/2024,AAPL,181.27,182.93,180.3,182.68
18/01/2024,AAPL,186.09,189.14,185.83,188.63
19/01/2024,AAPL,189.33,191.95,188.82,191.56
22/01/2024,AAPL,192.3,195.33,192.26,193.89
23/01/2024,AAPL,195.02,195.75,193.8299,195.18
24/01/2024,AAPL,195.42,196.38,194.34,194.5
25/01/2024,AAPL,195.22,196.2675,193.1125,194.17
26/01/2024,AAPL,194.27,194.76,191.94,192.42
29/01/2024,AAPL,192.01,192.2,189.58,191.73
30/01/2024,AAPL,190.94,191.8,187.47,188.04
31/01/2024,AAPL,187.04,187.095,184.35,184.4
01/02/2024,AAPL,183.985,186.95,183.82,186.86
02/02/2024,AAPL,179.86,187.33,179.25,185.85
05/02/2024,AAPL,188.15,189.25,185.84,187.68
06/02/2024,AAPL,186.86,189.31,186.7695,189.3
07/02/2024,AAPL,190.64,191.05,188.61,189.41
08/02/2024,AAPL,189.385,189.535,187.35,188.32
09/02/2024,AAPL,188.65,189.99,188,188.85
12/02/2024,AAPL,188.415,188.67,186.79,187.15
13/02/2024,AAPL,185.77,186.21,183.5128,185.04
14/02/2024,AAPL,185.32,185.53,182.44,184.15
15/02/2024,AAPL,183.55,184.49,181.35,183.86
16/02/2024,AAPL,183.42,184.85,181.665,182.31
20/02/2024,AAPL,181.79,182.43,180,181.56
21/02/2024,AAPL,181.94,182.8888,180.66,182.32
22/02/2024,AAPL,183.48,184.955,182.46,184.37
23/02/2024,AAPL,185.01,185.04,182.23,182.52
26/02/2024,AAPL,182.24,182.76,180.65,181.16
27/02/2024,AAPL,181.1,183.9225,179.56,182.63
28/02/2024,AAPL,182.51,183.12,180.13,181.42
29/02/2024,AAPL,181.27,182.57,179.53,180.75
01/03/2024,AAPL,179.55,180.53,177.38,179.66
04/03/2024,AAPL,176.15,176.9,173.79,175.1
05/03/2024,AAPL,170.76,172.04,169.62,170.12
06/03/2024,AAPL,171.06,171.24,168.68,169.12
07/03/2024,AAPL,169.15,170.73,168.49,169
08/03/2024,AAPL,169,173.7,168.94,170.73
11/03/2024,AAPL,172.94,174.38,172.05,172.75
12/03/2024,AAPL,173.15,174.03,171.01,173.23
13/03/2024,AAPL,172.77,173.185,170.76,171.13
14/03/2024,AAPL,172.91,174.3078,172.05,173
15/03/2024,AAPL,171.17,172.62,170.285,172.62
18/03/2024,AAPL,175.57,177.71,173.52,173.72
19/03/2024,AAPL,174.34,176.605,173.03,176.08
20/03/2024,AAPL,175.72,178.67,175.09,178.67
21/03/2024,AAPL,177.05,177.49,170.84,171.37
22/03/2024,AAPL,171.76,173.05,170.06,172.28
25/03/2024,AAPL,170.565,171.94,169.45,170.85
26/03/2024,AAPL,170,171.42,169.58,169.71
27/03/2024,AAPL,170.41,173.6,170.11,173.31
28/03/2024,AAPL,171.75,172.23,170.51,171.48
01/04/2024,AAPL,171.19,171.25,169.475,170.03
02/04/2024,AAPL,169.08,169.34,168.2302,168.84
03/04/2024,AAPL,168.79,170.68,168.58,169.65
04/04/2024,AAPL,170.29,171.92,168.82,168.82
05/04/2024,AAPL,169.59,170.39,168.95,169.58
08/04/2024,AAPL,169.03,169.2,168.24,168.45
09/04/2024,AAPL,168.7,170.08,168.35,169.67
10/04/2024,AAPL,168.8,169.09,167.11,167.78
11/04/2024,AAPL,168.34,175.46,168.16,175.04
12/04/2024,AAPL,174.26,178.36,174.21,176.55
15/04/2024,AAPL,175.36,176.63,172.5,172.69
16/04/2024,AAPL,171.75,173.76,168.27,169.38
17/04/2024,AAPL,169.61,170.65,168,168
18/04/2024,AAPL,168.03,168.64,166.55,167.04
19/04/2024,AAPL,166.21,166.4,164.075,165
22/04/2024,AAPL,165.515,167.26,164.77,165.84
23/04/2024,AAPL,165.35,167.05,164.92,166.9
24/04/2024,AAPL,166.54,169.3,166.21,169.02
25/04/2024,AAPL,169.525,170.61,168.1511,169.89
26/04/2024,AAPL,169.88,171.34,169.18,169.3
29/04/2024,AAPL,173.37,176.03,173.1,173.5
30/04/2024,AAPL,173.33,174.99,170,170.33
01/05/2024,AAPL,169.58,172.705,169.11,169.3
02/05/2024,AAPL,172.51,173.415,170.89,173.03
03/05/2024,AAPL,186.645,187,182.66,183.38
06/05/2024,AAPL,182.354,184.2,180.42,181.71
07/05/2024,AAPL,183.45,184.9,181.32,182.4
08/05/2024,AAPL,182.85,183.07,181.45,182.74
09/05/2024,AAPL,182.56,184.66,182.11,184.57
10/05/2024,AAPL,184.9,185.09,182.13,183.05
13/05/2024,AAPL,185.435,187.1,184.62,186.28
14/05/2024,AAPL,187.51,188.3,186.29,187.43
15/05/2024,AAPL,187.91,190.65,187.37,189.72
16/05/2024,AAPL,190.47,191.095,189.6601,189.84
17/05/2024,AAPL,189.51,190.81,189.18,189.87
20/05/2024,AAPL,189.325,191.9199,189.01,191.04
21/05/2024,AAPL,191.09,192.73,190.9201,192.35
22/05/2024,AAPL,192.265,192.8231,190.27,190.9
23/05/2024,AAPL,190.98,191,186.625,186.88
24/05/2024,AAPL,188.82,190.58,188.0404,189.98
28/05/2024,AAPL,191.51,193,189.1,189.99
29/05/2024,AAPL,189.61,192.247,189.51,190.29
30/05/2024,AAPL,190.76,192.18,190.63,191.29
31/05/2024,AAPL,191.44,192.57,189.91,192.25
03/06/2024,AAPL,192.9,194.99,192.52,194.03
04/06/2024,AAPL,194.635,195.32,193.0342,194.35
05/06/2024,AAPL,195.4,196.9,194.87,195.87
06/06/2024,AAPL,195.685,196.5,194.17,194.48
07/06/2024,AAPL,194.65,196.94,194.14,196.89
10/06/2024,AAPL,196.9,197.3,192.15,193.12
11/06/2024,AAPL,193.65,207.16,193.63,207.15
12/06/2024,AAPL,207.37,220.2,206.9,213.07
13/06/2024,AAPL,214.74,216.75,211.6,214.24
14/06/2024,AAPL,213.85,215.17,211.3,212.49
17/06/2024,AAPL,213.37,218.95,212.72,216.67
18/06/2024,AAPL,217.59,218.63,213,214.29
20/06/2024,AAPL,213.93,214.24,208.85,209.68
21/06/2024,AAPL,210.39,211.89,207.11,207.49
24/06/2024,AAPL,207.72,212.7,206.59,208.14
25/06/2024,AAPL,209.15,211.38,208.61,209.07
26/06/2024,AAPL,211.5,214.86,210.64,213.25
27/06/2024,AAPL,214.69,215.7395,212.35,214.1
28/06/2024,AAPL,215.77,216.07,210.3,210.62
01/07/2024,AAPL,212.09,217.51,211.92,216.75
02/07/2024,AAPL,216.15,220.38,215.1,220.27
03/07/2024,AAPL,220,221.55,219.03,221.55
05/07/2024,AAPL,221.65,226.45,221.65,226.34
08/07/2024,AAPL,227.09,227.85,223.25,227.82
09/07/2024,AAPL,227.93,229.4,226.3721,228.68
10/07/2024,AAPL,229.3,233.08,229.25,232.98
11/07/2024,AAPL,231.39,232.39,225.77,227.57
12/07/2024,AAPL,228.92,232.64,228.68,230.54
15/07/2024,AAPL,236.48,237.23,233.09,234.4
16/07/2024,AAPL,235,236.27,232.33,234.82
17/07/2024,AAPL,229.45,231.4599,226.64,228.88
18/07/2024,AAPL,230.28,230.44,222.27,224.18
19/07/2024,AAPL,224.82,226.8,223.275,224.31
22/07/2024,AAPL,227.01,227.78,223.09,223.96
23/07/2024,AAPL,224.365,226.94,222.68,225.01
24/07/2024,AAPL,224,224.8,217.13,218.54
25/07/2024,AAPL,218.93,220.85,214.62,217.49
26/07/2024,AAPL,218.7,219.49,216.01,217.96
29/07/2024,AAPL,216.96,219.3,215.75,218.24
30/07/2024,AAPL,219.19,220.325,216.12,218.8
31/07/2024,AAPL,221.44,223.82,220.63,222.08
01/08/2024,AAPL,224.37,224.48,217.02,218.36
02/08/2024,AAPL,219.15,225.6,217.71,219.86
05/08/2024,AAPL,199.09,213.5,196,209.27
06/08/2024,AAPL,205.3,209.99,201.07,207.23
07/08/2024,AAPL,206.9,213.64,206.39,209.82
08/08/2024,AAPL,213.11,214.2,208.83,213.31
09/08/2024,AAPL,212.1,216.78,211.97,216.24
12/08/2024,AAPL,216.07,219.5099,215.6,217.53
13/08/2024,AAPL,219.01,221.89,219.01,221.27
14/08/2024,AAPL,220.57,223.03,219.7,221.72
15/08/2024,AAPL,224.6,225.35,222.76,224.72
16/08/2024,AAPL,223.92,226.8271,223.6501,226.05
19/08/2024,AAPL,225.72,225.99,223.04,225.89
20/08/2024,AAPL,225.77,227.17,225.45,226.51
21/08/2024,AAPL,226.52,227.98,225.05,226.4
22/08/2024,AAPL,227.79,228.34,223.9,224.53
23/08/2024,AAPL,225.659,228.22,224.33,226.84
26/08/2024,AAPL,226.76,227.28,223.8905,227.18
27/08/2024,AAPL,225.995,228.85,224.89,228.03
28/08/2024,AAPL,227.92,229.86,225.68,226.49
29/08/2024,AAPL,230.1,232.92,228.88,229.79
30/08/2024,AAPL,230.19,230.4,227.48,229
03/09/2024,AAPL,228.55,229,221.17,222.77
04/09/2024,AAPL,221.66,221.78,217.48,220.85
05/09/2024,AAPL,221.625,225.48,221.52,222.38
06/09/2024,AAPL,223.95,225.24,219.77,220.82
09/09/2024,AAPL,220.82,221.27,216.71,220.91
10/09/2024,AAPL,218.92,221.48,216.73,220.11
11/09/2024,AAPL,221.455,223.09,217.89,222.66
12/09/2024,AAPL,222.5,223.55,219.82,222.77
13/09/2024,AAPL,223.58,224.04,221.91,222.5
16/09/2024,AAPL,216.54,217.22,213.92,216.32
17/09/2024,AAPL,215.75,216.9,214.5,216.79
18/09/2024,AAPL,217.55,222.71,217.54,220.69
19/09/2024,AAPL,224.99,229.82,224.63,228.87
20/09/2024,AAPL,229.97,233.09,227.62,228.2
23/09/2024,AAPL,227.34,229.45,225.81,226.47
24/09/2024,AAPL,228.645,229.35,225.73,227.37
25/09/2024,AAPL,224.93,227.29,224.02,226.37
26/09/2024,AAPL,227.3,228.5,225.41,227.52
27/09/2024,AAPL,228.46,229.52,227.3,227.79
30/09/2024,AAPL,230.04,233,229.65,233
01/10/2024,AAPL,229.52,229.65,223.74,226.21
02/10/2024,AAPL,225.89,227.37,223.02,226.78
03/10/2024,AAPL,225.14,226.805,223.32,225.67
04/10/2024,AAPL,227.9,228,224.13,226.8
07/10/2024,AAPL,224.5,225.69,221.33,221.69
08/10/2024,AAPL,224.3,225.98,223.25,225.77
09/10/2024,AAPL,225.23,229.75,224.83,229.54
10/10/2024,AAPL,227.78,229.5,227.17,229.04
11/10/2024,AAPL,229.3,229.41,227.34,227.55
14/10/2024,AAPL,228.7,231.73,228.6,231.3
15/10/2024,AAPL,233.61,237.49,232.37,233.85
16/10/2024,AAPL,231.6,232.12,229.84,231.78
17/10/2024,AAPL,233.43,233.85,230.52,232.15
18/10/2024,AAPL,236.18,236.18,234.01,235
21/10/2024,AAPL,234.45,236.85,234.45,236.48
22/10/2024,AAPL,233.885,236.22,232.6,235.86
23/10/2024,AAPL,234.08,235.144,227.76,230.76
24/10/2024,AAPL,229.98,230.82,228.41,230.57
25/10/2024,AAPL,229.74,233.22,229.57,231.41
28/10/2024,AAPL,233.32,234.73,232.55,233.4
29/10/2024,AAPL,233.1,234.325,232.32,233.67
30/10/2024,AAPL,232.61,233.47,229.55,230.1
31/10/2024,AAPL,229.34,229.83,225.37,225.91
01/11/2024,AAPL,220.965,225.35,220.27,222.91
04/11/2024,AAPL,220.99,222.79,219.71,222.01
05/11/2024,AAPL,221.795,223.95,221.14,223.45
06/11/2024,AAPL,222.61,226.065,221.19,222.72
07/11/2024,AAPL,224.625,227.875,224.57,227.48
08/11/2024,AAPL,227.17,228.66,226.405,226.96
11/11/2024,AAPL,225,225.7,221.5,224.23
12/11/2024,AAPL,224.55,225.59,223.355,224.23
13/11/2024,AAPL,224.01,226.65,222.76,225.12
14/11/2024,AAPL,225.02,228.87,225,228.22
15/11/2024,AAPL,226.4,226.92,224.27,225
18/11/2024,AAPL,225.25,229.74,225.17,228.02
19/11/2024,AAPL,226.98,230.16,226.66,228.28
20/11/2024,AAPL,228.06,229.93,225.89,229
21/11/2024,AAPL,228.88,230.155,225.7103,228.52
22/11/2024,AAPL,228.06,230.7199,228.06,229.87
25/11/2024,AAPL,231.46,233.245,229.74,232.87
26/11/2024,AAPL,233.33,235.57,233.33,235.06
27/11/2024,AAPL,234.465,235.69,233.8101,234.93
